claim_id	lane	file	line	kind	token	in_fence	verbatim	proposed_check	verdict	evidence	severity	settled_by	quotable	blind_verdict	blind_evidence	disposition	mech_verdict	mech_evidence	fix_status	ext_verdict	ext_evidence	tiebreak
C0079-3c6c463a	P0	.ai-docs/TEE_Attestation_Architecture.md	789	external_url	https://nodedocs.mor.org/providers/full/tee-backend-verification	0	See also: [TEE backend verification](https://nodedocs.mor.org/providers/full/tee-backend-verification) (developer reference with mermaid sequence + trust-chain diagrams; source at `docs/providers/full		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0080-f3f65b27	P0	.ai-docs/TEE_Attestation_Architecture.md	789	repo_path	docs/providers/full/tee-backend-verification.mdx	0	See also: [TEE backend verification](https://nodedocs.mor.org/providers/full/tee-backend-verification) (developer reference with mermaid sequence + trust-chain diagrams; source at `docs/providers/full		TRUE	docs/providers/full/tee-backend-verification.mdx exists	-	script	yes									
C0081-380e2f54	P0	.ai-docs/TEE_Attestation_Architecture.md	795	external_url	https://github.com/scrtlabs/secret-vm-build/releases	0	1. **~~`reproduce-mr` artifact availability~~** — **RESOLVED.** Artifacts are publicly downloadable from [secret-vm-build/releases](https://github.com/scrtlabs/secret-vm-build/releases). Rootfs is ~46		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0082-fd3a3e8e	P0	.ai-docs/TEE_Attestation_Architecture.md	797	repo_path	.github/tee/secretvm.env	0	2. **~~SecretVM release pinning~~** — **RESOLVED.** Pinned in `.github/tee/secretvm.env`. Attestation manifest includes `secretvm_release` and `rootfs_sha256`. Providers must deploy on the matching re		TRUE	.github/tee/secretvm.env exists	-	script	yes									
C0083-4777c258	P0	.ai-docs/TEE_Attestation_Architecture.md	803	repo_path	github.com/sigstore/cosign/v2/pkg/cosign	0	4. **~~Cosign verification in Go~~** — **RESOLVED.** `github.com/sigstore/cosign/v2/pkg/cosign` is compiled into the proxy-router binary (Go 1.25.x). Binary-size impact accepted. Used both for consume		UNVERIFIABLE-IN-REPO	looks like an external Go import path	-	script	yes									
C0084-1a51add0	P0	.ai-docs/TEE_Attestation_Architecture.md	803	go_version	1.25	0	4. **~~Cosign verification in Go~~** — **RESOLVED.** `github.com/sigstore/cosign/v2/pkg/cosign` is compiled into the proxy-router binary (Go 1.25.x). Binary-size impact accepted. Used both for consume		TRUE	proxy-router/go.mod (go 1.25.0)	-	script	yes									
C0085-db2e683e	P0	.ai-docs/TEE_Attestation_Architecture.md	830	repo_path	.github/tee/secretvm.env	0	| 1.11 | SecretVM artifact config (`.github/tee/secretvm.env`) | S | **DONE** | Pins v0.0.25 prod rootfs; variant + version fully variablized |		TRUE	.github/tee/secretvm.env exists	-	script	yes									
C0086-bd2caebd	P0	.ai-docs/TEE_Attestation_Architecture.md	835	env_negated	SECRETVM_ROOTFS_VARIANT	0	| 1.13c | Variablize rootfs config — no hardcoded filenames in pipeline | S | **DONE** | `SECRETVM_ROOTFS_VARIANT` flows to cache key, download, RTMR3 compute, attestation manifest |		TRUE	doc asserts this name does NOT exist, and it does not exist in the repo	-	script	yes									
C0087-47bc4f04	P0	.ai-docs/TEE_Attestation_Architecture.md	837	repo_path	docs/02.3-proxy-router-tee.md	0	| 1.13e | Document upgrade procedure for SecretVM releases | S | **DONE** | `docs/02.3-proxy-router-tee.md` § "Upgrading SecretVM Artifacts" |		STALE	docs/02.3-proxy-router-tee.md does not exist; docs/ is now Mintlify .mdx. Confirmed-dead cross-reference per task scope note.	S3	L7-tee	yes									
C0088-7ed25f73	P0	.ai-docs/TEE_Attestation_Architecture.md	842	env	SECRETVM_TEST_SEV_VM_UUID	0	| 1.15 | Auto-deploy + RTMR3-verify for an SEV test VM | S | TODO | TDX-only today; needs SEV-flavoured offsets, `SECRETVM_TEST_SEV_VM_UUID`, parallel `Deploy-SecretVM-Test-SEV` job |		TRUE	Table explicitly marks this row TODO; SECRETVM_TEST_SEV_VM_UUID genuinely doesn't exist anywhere in repo, consistent with it being unbuilt future work, not a false claim of existence.	-	L7-tee	yes									
C0089-c8fe067b	P0	.ai-docs/TEE_Attestation_Architecture.md	854	api_path	/healthcheck	0	| ~~1.15~~ | ~~Extend `/healthcheck` with TEE metadata~~ | ~~S~~ | **DROPPED** | Not needed; TEE capability discovered via on-chain tag |		TRUE	proxy-router/docs/swagger.yaml:2471	-	script	yes									
C0090-3fd58fb4	P0	.ai-docs/TEE_Attestation_Architecture.md	855	repo_path	/attestation/quote	0	| ~~1.16~~ | ~~Add `/attestation/quote` proxy endpoint~~ | ~~M~~ | **DROPPED** | Not needed; SecretVM host already exposes `:29343/cpu` |		UNVERIFIABLE-IN-REPO	looks like an external owner/repo reference	-	script	yes									
C0091-0d5553de	P0	.ai-docs/TEE_Attestation_Architecture.md	857	repo_path	attestation/verifier.go	0	| 1.18 | Consumer-side attestation verification in session flow | L | **DONE** | §7.4 — `attestation/verifier.go`, called from `blockchainapi/service.go` + `proxyapi/proxy_sender.go` |		TRUE	resolves to proxy-router/internal/attestation/verifier.go	-	script	yes									
C0092-f01cec72	P0	.ai-docs/TEE_Attestation_Architecture.md	857	repo_path	blockchainapi/service.go	0	| 1.18 | Consumer-side attestation verification in session flow | L | **DONE** | §7.4 — `attestation/verifier.go`, called from `blockchainapi/service.go` + `proxyapi/proxy_sender.go` |		TRUE	resolves to proxy-router/internal/blockchainapi/service.go	-	script	yes									
C0093-3dc40a01	P0	.ai-docs/TEE_Attestation_Architecture.md	857	repo_path	proxyapi/proxy_sender.go	0	| 1.18 | Consumer-side attestation verification in session flow | L | **DONE** | §7.4 — `attestation/verifier.go`, called from `blockchainapi/service.go` + `proxyapi/proxy_sender.go` |		TRUE	resolves to proxy-router/internal/proxyapi/proxy_sender.go	-	script	yes									
C0094-5fe3fb56	P0	.ai-docs/TEE_Attestation_Architecture.md	867	repo_path	attestation/backend_verifier.go	0	| 2a.1 | `BackendVerifier` — full `AttestBackend` at startup | L | **DONE** | `attestation/backend_verifier.go`; PR #699 |		TRUE	resolves to proxy-router/internal/attestation/backend_verifier.go	-	script	yes									
C0095-21a2a7fc	P0	.ai-docs/TEE_Attestation_Architecture.md	869	repo_path	attestation/workload_verifier.go	0	| 2a.3 | `WorkloadVerifier` — MRTD + RTMR0-2 registry lookup, RTMR3 replay | M | **DONE** | `attestation/workload_verifier.go`, `rtmr.go`, `tdx_quote.go` |		TRUE	resolves to proxy-router/internal/attestation/workload_verifier.go	-	script	yes									
C0096-acb28675	P0	.ai-docs/TEE_Attestation_Architecture.md	870	repo_path	attestation/artifacts_registry.go	0	| 2a.4 | `ArtifactRegistry` — download + cache SecretVM TDX artifact CSV | S | **DONE** | `attestation/artifacts_registry.go`; configurable interval |		TRUE	resolves to proxy-router/internal/attestation/artifacts_registry.go	-	script	yes									
C0097-2068a254	P0	.ai-docs/TEE_Attestation_Architecture.md	871	repo_path	attestation/nras_verifier.go	0	| 2a.5 | `NrasVerifier` — NVIDIA NRAS v4 evidence submission + JWT EAT validation | M | **DONE** | `attestation/nras_verifier.go` |		TRUE	resolves to proxy-router/internal/attestation/nras_verifier.go	-	script	yes									
C0098-008b7e19	P0	.ai-docs/TEE_Attestation_Architecture.md	873	repo_path	proxyapi/controller_http.go	0	| 2a.7 | Health endpoint `GET /v1/models/attestation` | S | **DONE** | `proxyapi/controller_http.go` |		TRUE	resolves to proxy-router/internal/proxyapi/controller_http.go	-	script	yes									
C0099-f5967bc8	P0	.ai-docs/TEE_Attestation_Architecture.md	874	env	TEE_PORTAL_URL	0	| 2a.8 | New env config: `TEE_PORTAL_URL`, `TEE_IMAGE_REPO`, `ARTIFACT_REGISTRY_URL`, `ARTIFACT_REGISTRY_REFRESH_INTERVAL` | S | **DONE** | `config/config.go` (§7.7) |		TRUE	proxy-router/internal/config/config.go:99	-	script	yes									
C0100-f144dcf1	P0	.ai-docs/TEE_Attestation_Architecture.md	874	env	TEE_IMAGE_REPO	0	| 2a.8 | New env config: `TEE_PORTAL_URL`, `TEE_IMAGE_REPO`, `ARTIFACT_REGISTRY_URL`, `ARTIFACT_REGISTRY_REFRESH_INTERVAL` | S | **DONE** | `config/config.go` (§7.7) |		TRUE	proxy-router/internal/config/config.go:100	-	script	yes									
C0101-c4037ded	P0	.ai-docs/TEE_Attestation_Architecture.md	874	env	ARTIFACT_REGISTRY_URL	0	| 2a.8 | New env config: `TEE_PORTAL_URL`, `TEE_IMAGE_REPO`, `ARTIFACT_REGISTRY_URL`, `ARTIFACT_REGISTRY_REFRESH_INTERVAL` | S | **DONE** | `config/config.go` (§7.7) |		TRUE	proxy-router/internal/config/config.go:101	-	script	yes									
C0102-64e05953	P0	.ai-docs/TEE_Attestation_Architecture.md	874	env	ARTIFACT_REGISTRY_REFRESH_INTERVAL	0	| 2a.8 | New env config: `TEE_PORTAL_URL`, `TEE_IMAGE_REPO`, `ARTIFACT_REGISTRY_URL`, `ARTIFACT_REGISTRY_REFRESH_INTERVAL` | S | **DONE** | `config/config.go` (§7.7) |		TRUE	proxy-router/internal/config/config.go:103	-	script	yes									
C0103-3989a04d	P0	.ai-docs/TEE_Attestation_Architecture.md	874	repo_path	config/config.go	0	| 2a.8 | New env config: `TEE_PORTAL_URL`, `TEE_IMAGE_REPO`, `ARTIFACT_REGISTRY_URL`, `ARTIFACT_REGISTRY_REFRESH_INTERVAL` | S | **DONE** | `config/config.go` (§7.7) |		TRUE	resolves to proxy-router/internal/config/config.go	-	script	yes									
C0104-fbe8cd24	P0	.ai-docs/TEE_Attestation_Architecture.md	887	repo_path	attestation/sev_workload.go	0	| 2c.6 | Pass correct VMType for SEV in workload result | XS | **DONE** — PR #720 | `attestation/sev_workload.go` |		TRUE	resolves to proxy-router/internal/attestation/sev_workload.go	-	script	yes									
C0105-23771ae6	P0	.ai-docs/TEE_Attestation_Architecture.md	888	repo_path	cmd/main.go	0	| 2c.7 | Wire `SevArtifactRegistry` into `BackendVerifier` constructor + `cmd/main.go` | S | **DONE** — PR #718 | `cmd/main.go` (~line 328); new env var `SEV_ARTIFACT_REGISTRY_URL` in `config/config.g		TRUE	resolves to 2 paths, e.g. launcher/cmd/main.go	-	script	yes									
C0107-6cebfe91	P0	.ai-docs/TEE_Attestation_Architecture.md	888	env	SEV_ARTIFACT_REGISTRY_URL	0	| 2c.7 | Wire `SevArtifactRegistry` into `BackendVerifier` constructor + `cmd/main.go` | S | **DONE** — PR #718 | `cmd/main.go` (~line 328); new env var `SEV_ARTIFACT_REGISTRY_URL` in `config/config.g		TRUE	proxy-router/internal/config/config.go:102	-	script	yes									
C0108-68280150	P0	.ai-docs/TEE_Attestation_Architecture.md	888	repo_path	config/config.go	0	| 2c.7 | Wire `SevArtifactRegistry` into `BackendVerifier` constructor + `cmd/main.go` | S | **DONE** — PR #718 | `cmd/main.go` (~line 328); new env var `SEV_ARTIFACT_REGISTRY_URL` in `config/config.g		TRUE	resolves to proxy-router/internal/config/config.go	-	script	yes									
C0109-ed8ac7ce	P0	.ai-docs/TEE_Attestation_Architecture.md	911	repo_path	Morpheus-Lumerin-Node/.ai-docs/TEE_CICD_Supply_Chain_Hardening.md	0	| Supply-chain hardening doc (in LMN) | `Morpheus-Lumerin-Node/.ai-docs/TEE_CICD_Supply_Chain_Hardening.md` |		TRUE	.ai-docs/TEE_CICD_Supply_Chain_Hardening.md exists	-	script	yes									
C0110-3e0edd71	P0	.ai-docs/TEE_Attestation_Architecture.md	912	repo_path	Morpheus-Lumerin-Node/docs/02.3-proxy-router-tee.md	0	| Provider/consumer TEE guide (in LMN) | `Morpheus-Lumerin-Node/docs/02.3-proxy-router-tee.md` |		STALE	Morpheus-Lumerin-Node/docs/02.3-proxy-router-tee.md does not exist; docs/ is now Mintlify .mdx. Confirmed-dead cross-reference.	S3	L7-tee	yes									
C0111-72272756	P0	.ai-docs/TEE_Attestation_Architecture.md	913	repo_path	Morpheus-Lumerin-Node/docs/02.4-proxy-router-secretvm-quickstart.md	0	| SecretVM provider quick-start (in LMN) | `Morpheus-Lumerin-Node/docs/02.4-proxy-router-secretvm-quickstart.md` |		STALE	Morpheus-Lumerin-Node/docs/02.4-proxy-router-secretvm-quickstart.md does not exist; docs/ is now Mintlify .mdx. Confirmed-dead cross-reference.	S3	L7-tee	yes									
C0112-d6830aa4	P0	.ai-docs/TEE_Attestation_Architecture.md	914	repo_path	Morpheus-Lumerin-Node/docs/providers/full/tee-backend-verification.mdx	0	| **Phase 2 developer reference (in LMN)** | `Morpheus-Lumerin-Node/docs/providers/full/tee-backend-verification.mdx` (published at https://nodedocs.mor.org/providers/full/tee-backend-verification) |		TRUE	docs/providers/full/tee-backend-verification.mdx exists	-	script	yes									
C0113-4de75da5	P0	.ai-docs/TEE_Attestation_Architecture.md	950	repo_path	proxy-router/internal/system/controller.go:72-101	0	| Healthcheck handler | `proxy-router/internal/system/controller.go:72-101` |		TRUE	proxy-router/internal/system/controller.go exists	-	script	yes									
C0114-a178091f	P0	.ai-docs/TEE_Attestation_Architecture.md	951	repo_path	proxy-router/internal/system/structs.go:19-24	0	| Healthcheck response struct | `proxy-router/internal/system/structs.go:19-24` |		TRUE	proxy-router/internal/system/structs.go exists	-	script	yes									
C0115-4f13a42f	P0	.ai-docs/TEE_Attestation_Architecture.md	952	repo_path	proxy-router/internal/blockchainapi/model_tags.go	0	| Model tags detection (`IsTeeModel`) | `proxy-router/internal/blockchainapi/model_tags.go` |		TRUE	proxy-router/internal/blockchainapi/model_tags.go exists	-	script	yes									
C0116-940404cf	P0	.ai-docs/TEE_Attestation_Architecture.md	953	repo_path	proxy-router/internal/blockchainapi/service.go	0	| Session creation flow + TEE branch | `proxy-router/internal/blockchainapi/service.go` (`OpenSessionByModelId`, `tryOpenSession`, sets `IsTee` on session) |		TRUE	proxy-router/internal/blockchainapi/service.go exists	-	script	yes									
C0117-96e9effd	P0	.ai-docs/TEE_Attestation_Architecture.md	954	repo_path	proxy-router/internal/proxyapi/proxy_sender.go	0	| InitiateSession handshake + `VerifyProviderQuick` callsites | `proxy-router/internal/proxyapi/proxy_sender.go`, `proxy_receiver.go` |		TRUE	proxy-router/internal/proxyapi/proxy_sender.go exists	-	script	yes									
C0118-7037e679	P0	.ai-docs/TEE_Attestation_Architecture.md	955	repo_path	proxy-router/internal/attestation/verifier.go	0	| **Phase 1 consumer verifier** | `proxy-router/internal/attestation/verifier.go` (`Verifier`, `VerifyProvider`, `VerifyProviderQuick`) |		TRUE	proxy-router/internal/attestation/verifier.go exists	-	script	yes									
C0119-91638b1e	P0	.ai-docs/TEE_Attestation_Architecture.md	956	repo_path	proxy-router/internal/attestation/backend_verifier.go	0	| **Phase 2 backend verifier** | `proxy-router/internal/attestation/backend_verifier.go` (`BackendVerifier.AttestBackend`, `FastVerifyBackend`) |		TRUE	proxy-router/internal/attestation/backend_verifier.go exists	-	script	yes									
C0120-0c5b8283	P0	.ai-docs/TEE_Attestation_Architecture.md	957	repo_path	proxy-router/internal/attestation/workload_verifier.go	0	| **Phase 2 workload verifier (TDX RTMR3 replay)** | `proxy-router/internal/attestation/workload_verifier.go`, `rtmr.go`, `tdx_quote.go` |		TRUE	proxy-router/internal/attestation/workload_verifier.go exists	-	script	yes									
C0121-ab6d063d	P0	.ai-docs/TEE_Attestation_Architecture.md	958	repo_path	proxy-router/internal/attestation/sev_gctx.go	0	| **Phase 2 SEV launch-digest replay (PR #718)** | `proxy-router/internal/attestation/sev_gctx.go`, `sev_workload.go`, `sev_registry.go` |		TRUE	proxy-router/internal/attestation/sev_gctx.go exists	-	script	yes									
C0122-58326f07	P0	.ai-docs/TEE_Attestation_Architecture.md	959	repo_path	proxy-router/internal/attestation/artifacts_registry.go	0	| **Phase 2 TDX artifact registry** | `proxy-router/internal/attestation/artifacts_registry.go` |		TRUE	proxy-router/internal/attestation/artifacts_registry.go exists	-	script	yes									
C0123-0f5406fc	P0	.ai-docs/TEE_Attestation_Architecture.md	960	repo_path	proxy-router/internal/attestation/sev_registry.go	0	| **Phase 2 SEV artifact registry** | `proxy-router/internal/attestation/sev_registry.go` (default URL `https://raw.githubusercontent.com/scrtlabs/secretvm-verify/main/artifacts_registry/sev.json`) |		TRUE	proxy-router/internal/attestation/sev_registry.go exists	-	script	yes									
C0124-171d995f	P0	.ai-docs/TEE_Attestation_Architecture.md	961	repo_path	proxy-router/internal/attestation/nras_verifier.go	0	| **Phase 2 NVIDIA NRAS client** | `proxy-router/internal/attestation/nras_verifier.go` |		TRUE	proxy-router/internal/attestation/nras_verifier.go exists	-	script	yes									
C0125-48710c2d	P0	.ai-docs/TEE_Attestation_Architecture.md	962	repo_path	proxy-router/internal/aiengine/ai_engine.go	0	| **Phase 2 pinned TLS client** | `proxy-router/internal/aiengine/ai_engine.go` (returns `PinnedHTTPClient` for TEE models) |		TRUE	proxy-router/internal/aiengine/ai_engine.go exists	-	script	yes									
C0126-01964afe	P0	.ai-docs/TEE_Attestation_Architecture.md	963	repo_path	proxy-router/internal/proxyapi/controller_http.go	0	| **Phase 2 health endpoint** | `proxy-router/internal/proxyapi/controller_http.go` (`GET /v1/models/attestation`) |		TRUE	proxy-router/internal/proxyapi/controller_http.go exists	-	script	yes									
C0127-687fe15f	P0	.ai-docs/TEE_Attestation_Architecture.md	964	repo_path	proxy-router/internal/attestation/golden.go	0	| **Phase 1 cosign manifest parser (TDX + SEV per-template)** | `proxy-router/internal/attestation/golden.go` — `TEEMeasurements`, `SEVMeasurements`, `GoldenValues.MatchSEVMeasurement` |		TRUE	proxy-router/internal/attestation/golden.go exists	-	script	yes									
C0128-b7b36327	P0	.ai-docs/TEE_Attestation_Architecture.md	965	repo_path	proxy-router/scripts/compute-sev-measurement.py	0	| **Pipeline SEV measurement compute** | `proxy-router/scripts/compute-sev-measurement.py` (parity-tested in `internal/attestation/sev_python_parity_test.go`) |		TRUE	proxy-router/scripts/compute-sev-measurement.py exists	-	script	yes									
C0129-52a74387	P0	.ai-docs/TEE_Attestation_Architecture.md	965	repo_path	internal/attestation/sev_python_parity_test.go	0	| **Pipeline SEV measurement compute** | `proxy-router/scripts/compute-sev-measurement.py` (parity-tested in `internal/attestation/sev_python_parity_test.go`) |		TRUE	resolves to proxy-router/internal/attestation/sev_python_parity_test.go	-	script	yes									
